title,jobDescrib,companyName,companyIndustry,companyType,companyScal,companyTage,companyLocation,jobUrl
视频审核, 【工作内容】对用户上传到网站的视频、图片、评论等内容进行审核，及时删除违反国家   法律规定的内容，维护网站的绿色、正常秩序；处理用户对于节目的举报以及其他信息反馈。【任职要求】1、有较强的学习能力，熟记相关规则； 2、具有较强的组织计划能力、协调能力及执行能力，善于团队合作； 3、了解重大新闻事件和新闻背景，对时政内容较敏感； 4、大专及以上学历，工作经验不限，男女不限（可接受应届毕业生） ,繁星数据,互联网 游戏 软件,"民营企业
",15-50人, 人工智能 大数据 ,成都,https://www.shixiseng.com/intern/inn_msbliuomiu3l?pcm=pc_SearchList
人工智能-无人车数据标注员, 【岗位职责】 1.协助项目经理完成AI数据标注、质检工作。 2.协助项目经理完成对数据的采集，拍摄照片，视频等。 2.对数据进行统计，资料总结。 3.完成项目经理交办的其他工作。 【任职要求】 1.理解能力及适应能力强，可快速上手工作。 2.抗压能力强，能够适应工作压力。 3.思维灵活，善于总结。 4.乐观开朗，乐于与人交流。 5.有团队精神，可与团队合作完成工作。 ,繁星数据,互联网 游戏 软件,"民营企业
",15-50人, 人工智能 大数据 ,成都,https://www.shixiseng.com/intern/inn_rglengxfzoe8?pcm=pc_SearchList
人工智能-金融数据训练师, 【岗位职责】 1．理解业务需求，明确标注目标，运用工具对金融文本等数据进行整理和标注； 2．对标注结果进行质量评估，发现关键问题，反馈标注结果，优化标注质量； 3．优化标注工具和方法，完善标注工作流程和规范； 4．与数据工程师等技术人员合作，高效、精准、按期完成各项数据集标注工作。 【任职要求】 1．本科及以上学历； 2． 大学英语四级及以上，阅读能力优秀； 3． 逻辑思维强，能够积极思考和改进数据处理技巧和方法； 4． 专业不限，有财务、金融知识基础优先，对金融大数据行业有兴趣优先。 ,繁星数据,互联网 游戏 软件,"民营企业
",15-50人, 人工智能 大数据 ,成都,https://www.shixiseng.com/intern/inn_k4lg8k5blti7?pcm=pc_SearchList
技术支持工程师（大数据方向）J10937, 工作职责 1.参与部门产品设计与开发； 2.负责相关算法实现； 3.相关技术预研和维护。 任职资格 1.计算机相关专业，大学本科及以上学历； 2.熟练使用Java语言，至少有一门脚本语言基础，编程基本功扎实； 3.熟悉Hadoop、Hbase、Spark、Storm等框架，有使用经验； 4.熟悉机器学习相关算法； 5.具备良好的沟通和协同工作能力。 工作地点 北京、西安。 ,天融信科技集团,互联网 游戏 软件,"民营企业
",2000人以上, 团建&amp;amp;amp;出国游 发展前景 ,北京,https://www.shixiseng.com/intern/inn_pjzmlxtes9mk?pcm=pc_SearchList
数据标注实习生, 一、岗位职责 1.文本、图片、语音、视频等数据采集和数据标注； 2.做过数据标注的优先； 3.能使用python、java写简单的脚本优先。 二、任职要求 1. 计算机及相关专业，大二，大三实习生； 2. 性别不限； 3. 全职实习、时长不少于6个月； 4. 细心、用心、耐心、踏实。 ,武汉TCL研发中心,互联网 游戏 软件,"民营企业
",15-50人, 准时上下班 过节福利 积累创业经验 学习成长空间 ,武汉,https://www.shixiseng.com/intern/inn_bpl8mkoi94nr?pcm=pc_SearchList
英语能力好的大数据实习生, 岗位职责 1、大数据组相关事情处理 2、领导安排的其他事情 3、用户数据处理馆 岗位要求 1、计算机相关专业，对数据敏感 2、本科以上学历，实习时间比较长的优先 3、一周要求实习4天以上，最少实习5个月，能实习半年以上的优先，接收远程实习。 4、英语能作为工作语言 ,人人网,互联网 游戏 软件,"民营企业
",2000人以上, 可留用 奖励多样 福利待遇好 正式员工名额 优秀导师 团队出游 乐趣多多 管理规范 轻松自由 学到东西 ,武汉,https://www.shixiseng.com/intern/inn_jphva5yxccn5?pcm=pc_SearchList
全栈工程师（实习）, 1、2年以上Python编程经验，基本功扎实；良好的编码习惯，代码结构清晰、命名规范、逻辑性强 2、2年以上Python常用web框架（如Django，Flask等）经验，能够根据业务独立设计合理的数据模型 3、2年以上Linux操作系统经验，熟练使用常见操作系统命令 4、熟悉Http协议，了解各种请求方法的区别以及各种状态码的含义 5、有过至少1年以上前端开发经验 6、熟悉mysql数据库 7、加分条件：有Spark经验 8、良好的沟通能力和团队合作精神 任职要求 1、本科及以上学历，计算机相关专业 2、2年以上Python语言开发经验、熟练掌握CSS、有.net framework core更佳 3、Python基础扎实，掌握常见数据结构、算法 4、熟悉Linux开发环境，熟悉Django，mysql等数据库，有数据库优化经验 5、善于思考，逻辑思维能力强，具备良好的沟通能力和团队合作精神 , 思何远方 ,企业服务 咨询,"民营企业
",50-150人, 海外公司 无限发展空间 立即上岗 暑假实习生 工作自由 国际交流 ,上海市/上海,https://www.shixiseng.com/intern/inn_cukcjiahxsfz?pcm=pc_SearchList
数据分析实习生, 工作职责: 1.通过数据分析等方法，协助产出部门内定期数据报告的输出，并监测数据变化趋势，探索异常原因，推动落地； 2.通过访谈，问卷等方式，协助部门内常规基础调研的输出，为运营决策和产品优化提供数据支持。 任职资格: 1.本科及以上学历，21年毕业学生，有数据分析、用户调研、产品经理等岗位经验者优先； 2.熟悉SQL语句，熟练使用Excel，PPT等； 3.对数据敏感，逻辑性强，喜欢并善于从数据中发现规律； 4.具备较强的业务理解能力，能快速理解问题并设计解决方案，有较强的沟通能力、团队协作能力； 5.具有较强学习能力、自我驱动能力、责任感强，认真仔细。 ,斗鱼,互联网 游戏 软件,"民营企业
",500-2000人, 餐费补贴 弹性工时 水果零食 五险一金 专业培训 晋升空间 发展平台 有大牛 多种专业培训 每年体检 ,武汉,https://www.shixiseng.com/intern/inn_we3jkxyb14tg?pcm=pc_SearchList
2020秋招-数据开发工程师, 工作职责1、大数据平台系统环境搭建，大数据应用系统后台数据模型开发； 2、hadoop、hive、hbase、oracle等大数据工具程序代码实现。 任职资格1、熟练掌握主流数据库，Mysql、Oracle、SQL Server等，精通SQL语句； 2、熟悉大数据相关系统开发环境，掌握Hadoop、Hive、 Hbase、Storm、Spark等大数据工具的使用技术； 3、具有全日制普通高等院校本科(含)及以上学历，计算机、软件、数学、统计、通信、自动化、网络工程、信息安全、地理、等相关专业。 ,东方国信,互联网 游戏 软件,"股份制企业
",2000人以上, 学习机会 办公环境好 包工作餐 员工活动多 各种牛人 出差补贴 机器学习 ,北京,https://www.shixiseng.com/intern/inn_bwoezfn5n17g?pcm=pc_SearchList
2020秋招-数据分析挖掘工程师, 工作职责1、进行需求分析、模型设计等工作； 2、基于大数据（或数据仓库）构建数据挖掘模型。 任职资格1、熟练使用建模工具，如SPSS\Clementine\R等； 2、至少熟悉一种数据库的操作oracle/mysql，具有良好的SQL编写与优化能力； 3、思维清晰、有逻辑，学习能力强，具备一定的分析能力； 4、具有全日制普通高等院校本科(含)及以上学历，计算机、软件、数学、统计、通信、自动化、网络工程、信息安全、地理、等相关专业。 ,东方国信,互联网 游戏 软件,"股份制企业
",2000人以上, 学习机会 办公环境好 包工作餐 员工活动多 各种牛人 出差补贴 机器学习 ,北京,https://www.shixiseng.com/intern/inn_qmfgq5xs74vh?pcm=pc_SearchList
2020秋招-数据开发工程师, 工作职责1、大数据平台系统环境搭建，大数据应用系统后台数据模型开发； 2、hadoop、hive、hbase、oracle等大数据工具程序代码实现。 任职资格1、熟练掌握主流数据库，Mysql、Oracle、SQL Server等，精通SQL语句； 2、熟悉大数据相关系统开发环境，掌握Hadoop、Hive、 Hbase、Storm、Spark等大数据工具的使用技术； 3、具有全日制普通高等院校本科(含)及以上学历，计算机、软件、数学、统计、通信、自动化、网络工程、信息安全、地理、等相关专业。 ,东方国信,互联网 游戏 软件,"股份制企业
",2000人以上, 学习机会 办公环境好 包工作餐 员工活动多 各种牛人 出差补贴 机器学习 ,北京,https://www.shixiseng.com/intern/inn_bcqhrbbxbe2y?pcm=pc_SearchList
2020校招-数据分析挖掘工程师, 工作职责,东方国信,互联网 游戏 软件,"股份制企业
",2000人以上, 学习机会 办公环境好 包工作餐 员工活动多 各种牛人 出差补贴 机器学习 ,北京,https://www.shixiseng.com/intern/inn_2k1fg6o1on5u?pcm=pc_SearchList
2020校招-数据开发工程师, 工作职责,东方国信,互联网 游戏 软件,"股份制企业
",2000人以上, 学习机会 办公环境好 包工作餐 员工活动多 各种牛人 出差补贴 机器学习 ,北京,https://www.shixiseng.com/intern/inn_3ax1juf4fcs2?pcm=pc_SearchList
网络安全研究实习生, 岗位职责： 1、协助安全研究员进行大数据、云计算、物联网、5G及网络安全材料收集及整理工作； 2、协助安全研究员准备会议演讲、项目答辩、技术交流等事项的材料准备工作（包括英文材料）； 3、协助安全研究员做实验验证、学术论文、研究报告的工作。   任职要求： 1、信息安全、网络安全、计算机相关专业优先； 2、了解安全技术发展趋势，关注网络安全新技术及应用； 3、有论文发表经历和科研项目经历优先； 4、英语六级水平优先。 ,安天移动安全,互联网 游戏 软件,"民营企业
",150-500人, 免费零食 班车 每天下午茶 优美环境 水果咖啡 ,武汉,https://www.shixiseng.com/intern/inn_clkjlpu1eglt?pcm=pc_SearchList
英语数据标注, 岗位职责： 1、接触人工智能最基础数据，充分理解数据标注的背景和要求，通过平台和工具语音数据进行标注转写等； 2、对英语语项目标注与审核，灵活掌握每个项目的标准规范； 3、协助完成项目的质检和交付，协助总结各项目的质检结果； 4、参与新项目的测试标注、配合规则培训师相关工作。 任职要求： 1、英语专6及专6以上； 2、认真、细心，能够对照规范，及时发现错误； 3、工作踏实努力，具备较强的学习理解能力和接受新事物的能力； 4、具有较强的责任感和抗压能力，良好的沟通能力及团队合作精神； 5、对AI行业充满热情、欢迎应届毕业生 ,繁星数据,互联网 游戏 软件,"民营企业
",15-50人, 人工智能 大数据 ,成都,https://www.shixiseng.com/intern/inn_un0as3uu9kjr?pcm=pc_SearchList
病毒分析实习生, 岗位职责：进行样本分析，撰写分析报告，并完成交付的其他任务。岗位要求：1、本科及以上学历，计算机技术，信息安全专业优先；2、对信息安全有强烈的兴趣和爱好；3、对常见的逆向工具有了解，对病毒机制有了解。 ,安天移动安全,互联网 游戏 软件,"民营企业
",150-500人, 免费零食 班车 每天下午茶 优美环境 水果咖啡 ,武汉,https://www.shixiseng.com/intern/inn_qlvp8wqo7qsj?pcm=pc_SearchList
实习数据分析师, 如果你，熟练掌握EXCEL、SQL、PPT； 如果你，拥有良好的沟通表达能力； 如果你，所学专业是数学、统计、经济学、商业分析、运筹学、管理学、信息科学或其他专业； 如果你对行为分析感兴趣，喜欢从数据中发现规律，想踏入大数据的门槛，那就加入数据分析师的行列吧！ ,阿里巴巴,互联网 游戏 软件,"民营企业
",2000人以上, 国际平台 用心学到很多 福利好 广阔的平台 有发展 能学习 靠谱 学习平台多 在梦想 ,杭州,https://www.shixiseng.com/intern/inn_205nkczxweri?pcm=pc_SearchList
医学数据分析师, 【岗位职责】1．理解业务需求，明确标注目标，运用工具对医学项目等数据进行整理和标注；2．对标注结果进行质量评估，发现关键问题，反馈标注结果，优化标注质量；3．优化标注工具和方法，完善标注工作流程和规范；4．与数据工程师等技术人员合作，高效、精准、按期完成各项数据集标注工作。【任职要求】1．本科及以上学历；2． 大学英语四级及以上，阅读能力优秀；3． 逻辑思维强，能够积极思考和改进数据处理技巧和方法；4．医学专业优先，对AI医疗行业有兴趣优先。 ,繁星数据,互联网 游戏 软件,"民营企业
",15-50人, 人工智能 大数据 ,成都,https://www.shixiseng.com/intern/inn_9eax32qjdtvt?pcm=pc_SearchList
地图大数据工程师, 1、负责项目后台逻辑的开发工作； 2、负责数据库结构的开发与维护；  3、参与相关产品需求讨论与产品系统架构的设计和优化；  4、具有一定的python基础，熟悉Tornado等主流框架 5、熟悉Mysql、Redis、Oracle等数据库；  ,准望科技,互联网 游戏 软件,"民营企业
",15-50人, 项目实战 武大教授博士团队 合作伙伴型团队 时代前沿技术 ,武汉,https://www.shixiseng.com/intern/inn_q7fuy5jomglw?pcm=pc_SearchList
数据挖掘实习生, 岗位职责：1、根据项目经理或高级数据挖掘工程师要求独立完成项目的数据搜集和数据处理；2、理解数据挖掘模型及预测分析结果，撰写相关分析报告；3、根据各种用户信息进行挖掘，提供业务部门有效的数据支撑；4、对大量业务数据进行日志分析、挖掘分析用户行为与需求本质。岗位要求：1、研究生学历，具有一定的统计学、数据挖掘知识者优先；2、具备较好的项目运营、实施能力，具有较强的执行力和学习能力；3、至少熟悉一门脚本语言（R、Python等），熟悉java以及hadoop优先；4、有很强的事业心、责任感，良好敬业精神、团队精神与人际沟通能力。 ,安天移动安全,互联网 游戏 软件,"民营企业
",150-500人, 免费零食 班车 每天下午茶 优美环境 水果咖啡 ,武汉,https://www.shixiseng.com/intern/inn_anzfz8d4n7rl?pcm=pc_SearchList
英语数据标注实习生, 职位描述： 项目背景：参与人工智能英语语音数据处理项目 工作地点：不限，在线实习 工作要求：能熟练听写对应语言，英语专业大三及以上最佳 工作内容：检查语音识别的准确性。 工作时间：线上工作，一天在线时间需要在4小时及以上 入职时间：即刻入职 实习时间：英语2个月 工作待遇：60～120元天（按量计酬，多劳多得，具体面谈）表现优秀者，可提供实习证明 招聘流程：投递简历——人事初筛——部门复核（线上测试）——录用入职 ,独角鲸翻译工作室,互联网 游戏 软件,"民营企业
",少于15人, soho办公 自由 资深导师 开放创新 培训 很好的学习成长氛围 ,武汉,https://www.shixiseng.com/intern/inn_peytgwiv3j84?pcm=pc_SearchList
意大利语数据标注实习生, 项目背景：参与人工智能数据处理项目 工作地点：不限 工作要求：能熟练听写对应语言，专业大三及以上最佳 工作内容：检查语音识别的准确性。 工作时间：线上工作，一天在线时间需要在4小时及以上 入职时间：即刻入职 实习时间：意大利语2个月 工作待遇：100～200元天（按量计酬，多劳多得，具体面谈），工作负责，可提供实习证明 招聘流程：投递简历——人事初筛——部门复核（线上测试）——录用入职 ,独角鲸翻译工作室,互联网 游戏 软件,"民营企业
",少于15人, soho办公 自由 资深导师 开放创新 培训 很好的学习成长氛围 ,武汉,https://www.shixiseng.com/intern/inn_j5t9uwqdaxhd?pcm=pc_SearchList
数据分析师, 如果你，熟练掌握EXCEL、SQL、PPT； 如果你，拥有良好的沟通表达能力； 如果你，所学专业是数学、统计、经济学、商业分析、运筹学、管理学、信息科学或其他专业； 如果你对行为分析感兴趣，喜欢从数据中发现规律，想踏入大数据的门槛，那就加入数据分析师的行列吧！ ,阿里巴巴,互联网 游戏 软件,"民营企业
",2000人以上, 国际平台 用心学到很多 福利好 广阔的平台 有发展 能学习 靠谱 学习平台多 在梦想 ,杭州,https://www.shixiseng.com/intern/inn_al1r5actkl9o?pcm=pc_SearchList
法语翻译实习生, 项目背景：参与人工智能翻译数据处理项目 工作地点：不限 工作要求：拥有良好的法语水平以及中法互译功底，专业大三及以上最佳，有翻译经验的同学优先。 工作内容：检查机器翻译的结果，用于翻译机再学习，以此不断优化AI翻译效果。 工作时间：线上工作，一天在线时间需要在4小时及以上 入职时间：即刻入职 实习时间：法语2个月 工作待遇：80～150元天（按量计酬，多劳多得，具体面谈），工作负责，可提供实习证明 招聘流程：投递简历——人事初筛——部门复核（测试）——录用入职 ,独角鲸翻译工作室,互联网 游戏 软件,"民营企业
",少于15人, soho办公 自由 资深导师 开放创新 培训 很好的学习成长氛围 ,武汉,https://www.shixiseng.com/intern/inn_xvsmkfqdedri?pcm=pc_SearchList
影评师, 【工作内容】  利用给出的电影简介 写类似影评的电影介绍，深入人心引发观看的欲望。 【任职要求】 1、有较强的学习能力，熟记相关规则； 2、具有较强的组织计划能力、协调能力及执行能力，善于团队合作； 3、影视或者文学相关专业，爱好看电影写影评； 4、大专及以上学历，工作经验不限，男女不限（可接受应届毕业生） ,繁星数据,互联网 游戏 软件,"民营企业
",15-50人, 人工智能 大数据 ,成都,https://www.shixiseng.com/intern/inn_sspt2n6cikgk?pcm=pc_SearchList
日语数据标注, 岗位职责： 1、接触人工智能最基础数据，充分理解数据标注的背景和要求，通过平台和工具对数据进行标注转写等； 2、对日语项目标注与审核，灵活掌握每个项目的标准规范； 3、协助完成项目的质检和交付，协助总结各项目的质检结果； 4、参与新项目的测试标注、配合规则培训师相关工作。 工作要求： 1、精通法语； 2、认真、细心，能够对照规范，及时发现错误； 3、工作踏实努力，具备较强的学习理解能力和接受新事物的能力； 4、具有较强的责任感和抗压能力，良好的沟通能力及团队合作精神； 5、对AI行业充满热情、欢迎应届毕业生 ,繁星数据,互联网 游戏 软件,"民营企业
",15-50人, 人工智能 大数据 ,成都,https://www.shixiseng.com/intern/inn_2gy2g1pm0nvw?pcm=pc_SearchList
数据分析员, 数据分析员 岗位职责： 1、  协助研究中心进行客户的日常维护，从数据角度解决客户的一切需求。 2、  参与项目分析方案、测量问题等方面的设计，从数据角度给出建议。 3、  负责调研项目的具体工作： - 负责项目相关背景资料的查找及整理，进行项目的前期调研； - 负责系统平台问卷的编辑及测试，跟踪执行数据，保证数据的质量； - 负责对执行数据进行清洗，保证数据的准确性及有效性，并对有效数据进行数据统计及分析，形成数据报告。 整合公司内部现有执行数据，形成数据库，并进行日常维护。 任职要求： 1、  统计学、数学等相关专业本科及以上学历，有相关实习经验者优先。 2、  熟练运用SPSS统计软件，了解SAS/R语言/Python等软件。 3、  能够熟练使用一种以上行业内数据处理软件（包含但不限于如下软件： QUANTUM/dimension/MRDCL）、拥有建模经验或软件开发能力者优先。 4、  具备良好的逻辑思维和表达能力，可从不同视角分析数据、呈现数据。 5、  沟通协调能力强，工作严谨，具有较强的责任感及团队协作精神。 6、  工作积极主动，具有较强的学习能力，能承受一定的工作压力。 薪酬福利   【工作时间】：工作时间9：00-18：00，人性化管理，周末双休； 【薪酬体系】：公司根据岗位、能力和贡献为员工提供具有竞争力的薪资待遇，每年至少一次调薪机会； 【激励奖金】：优秀员工奖、项目奖金、年终奖等多重奖励；    【五险一金】：为员工缴纳养老保险、生育保险、医疗保险、工伤保险、失业保险以及公积金； 【温馨假期】：法定假日、年假、婚假、产假、陪产假等各种福利带薪假； 【员工活动】：生日会、羽毛球、年度旅游、公司团建活动、节假日福利等；   【节日福利】：传统佳节的心意礼品，有情怀的节日红包；    【健康福利】：每年提供员工免费健康体检一次；     【职业发展】：提供横、纵向的升职平台，专业及管理双通道的职业发展方向，绝对是能力的挖掘“家”。 ,恒诺市场研究,企业服务 咨询,"民营企业
",15-50人, 优秀实习环境 公司前景好 开放式管理 交通便利 生日节日福利 钱途无量 实习留用机制 能学到东西 员工聚餐旅游 毕业生接收 ,武汉,https://www.shixiseng.com/intern/inn_7qvgrbvelyvw?pcm=pc_SearchList
大数据开发工程师J10928, 工作职责： 1.参与部门产品设计与开发； 2.负责相关算法实现； 3.相关技术预研和维护。 任职资格： 1.计算机相关专业，大学本科及以上学历； 2.熟练使用Java语言，至少有一门脚本语言基础，编程基本功扎实； 3.熟悉Hadoop、Hbase、Spark、Storm等框架，有使用经验； 4.熟悉机器学习相关算法； 5.具备良好的沟通和协同工作能力。 工作地点： 北京、武汉、西安 ,天融信科技集团,互联网 游戏 软件,"民营企业
",2000人以上, 团建&amp;amp;amp;出国游 发展前景 ,北京,https://www.shixiseng.com/intern/inn_cpsp6dscm3fc?pcm=pc_SearchList
大数据开发工程师, 【岗位职责】 1.负责基于Hadoop平台的大数据仓库的数据开发工作； 2.负责Hadoop集群配置管理，集群日常维护，提供稳定的系统服务； 3.负责数据采集及预处理程序开发、维护，优化； 4.负责项目相关模块的设计、开发、测试文档的撰写。 【岗位要求】 1.统招本科及以上学历，2020年应届毕业，计算机、统计学、数学等相关专业； 2.扎实的数学基础，熟悉数理统计方法和常用数据挖掘算法原理； 3.具有良好的交流、理解能力； 4.有Python语言基础，熟悉numpy、pandas、sklearn、statsmodels、scipy等库、并有实践经验者优先； 5.熟练使用SQL，熟悉主流数据库； 6.熟悉Hadoop、Spark及其MLlib库优先。 ,高阳捷迅,互联网 游戏 软件,"民营企业
",150-500人, 央企 七险一金 福利补贴 健身房服务 周末双休 互联网电商 ,北京,https://www.shixiseng.com/intern/inn_3ihc1rntnr1v?pcm=pc_SearchList
大数据分析师, 【岗位职责】 1.对接业务部门数据分析需求，搭建数据分析模型，刻画业务现状、发现业务异动、聚焦原因、挖掘数据价值和规律，支撑业务优化提升； 2.调研了解业务部门大数据应用需求，编制PRD文档，开展数据挖掘算法研究和算法模型部署上线，协助数据挖掘成果应用落地； 3.参与各业务线高频数据分析报表及报告的自动化脚本、模板的设计和开发； 4.搭建公司经营决策层、业务运营侧、财务管控侧等面向不同职能部门需求的关键指标体系，协助开发各类指标报表平台； 5.梳理公司各业务线和产品数据获取现状，提出数据埋点需求，丰富有效数据资产。 【岗位要求】 1.统招本科及以上学历，2020年应届毕业，计算机、统计学、数学等相关专业； 2.扎实的数学基础，熟悉数理统计方法和常用数据挖掘算法原理； 3.具有良好的交流、理解能力； 4.有Python语言基础，熟悉numpy、pandas、sklearn、statsmodels、scipy等库、并有实践经验者优先； 5.熟练使用SQL，熟悉主流数据库； 6.熟悉Hadoop、Spark及其MLlib库优先。 ,高阳捷迅,互联网 游戏 软件,"民营企业
",150-500人, 央企 七险一金 福利补贴 健身房服务 周末双休 互联网电商 ,北京,https://www.shixiseng.com/intern/inn_2xjrz4xrokac?pcm=pc_SearchList
网站运营," 岗位职责： 1、市场调研工作：市场信息的搜集、整理、初步分析，寻找合适的产品概念，确定是否上传新品； 2、负责公司自有站点维护，对产品进行图片及文案构思，后提交美工设计页面；跟进采购报价确认产品信息细节，整理上传表等一系列新品工作；跟进推广部门做好新品推广，并根据推广同事反馈的搜索关键词优化产品页面； 3、跟进新产品上市后的市场反应，根据行业现状、市场需求以及客户使用反馈，对产品进行分析，确定网站产品改进方向和思路，提供优化建议，提高用户体验； 4、根据市场情况及客户询盘分析客户的方案需求，提供产品解决方案，通过设计产品专题页面来扩大该页面产品的流量与曝光度； 5、对产品销量进行监测分析，以及根据市场趋势及客户实际使用角度分析产品种类，确定相关产品精简方案，确保网站保存的产品具有差异性且能够满足大部分客户的需求； 6、定期分析后台销量库存数据，并给出补仓和调仓建议，确保产品持续稳定供应； 7、产品日常维护和上级领导交办的其他临时事项； 岗位要求： 1、本科及以上学历，英语专业要求过专四，非英语专业要求过6级，英文文字表达能力好； 2、具有较强的沟通协调能力，有积极主动的沟通意识； 3、思考问题全面，具有优秀的发现问题，总结问题，解决问题的能力； 4、具有较强的逻辑思维能力，独立思考能力和对比分析能力； 5、做事细心，有耐心，责任心强，有较强的团队合作精神； 一、公司介绍：  深圳市宇轩网络技术有限公司（简称 宇轩网络）成立于 2009 年，专注于高速光通信领域 十年，一直秉持以品质为核心，以技术创新为驱动的理念，致力于为数据中心、企业和运营商提 供整体解决方案。 总部位于中国深圳，并在中国武汉，美国，德国，英国， 澳大利亚，新加坡， 日本设有子公司。现拥有近 1000 名海内外员工，数百位技术研发工程师，建有研发中心、品控 中心，获得超 350 个专利认证，服务全球 20 万+的企业级客户。 宇轩网络拥有网络平台, 提供高速光通信产品的在线服务，通 过自主研发、方案设计，为用户提供定制化的服务体验。拥有校园网、政府机关、企业园区、数 据中心等各行业的用户，其中包括联想、锐捷、中兴、微软，谷歌、戴尔、中科院等众多知名企 业。  二、福利待遇：  良好的办公环境，单纯的工作关系网，加入我们，将为您提供：  1、五险一金；  2、假期福利：国家法定节假日、带薪年假、病假、婚假、产假等假期，公司还提供额外特 殊节日假如圣诞节等；  3、节日慰问：中秋节、春节等传统节日发放福利品，生日礼品等；  4、各类奖金：年底双薪、内部推荐奖、全勤奖、年终购物卡等各种奖金； 5、文娱活动：丰富多类下午茶，生日会、年会等庆典活动；  6、培训晋升：竞争力强的薪酬体系，完善的激励制度，晋升机会等；  7、五天半工作制（9:30-18:30，工作时间 7.5 小时）；  我们将员工前途和公司发展并重，不断提升员工薪资待遇和向上的职位发展空间，让每一位 员工都有归属感和荣誉感，不断突破向上，实现自我价值。公司现处于快速发展阶段，广纳贤才， 我们不需要很完美的你，只需要合适的你，快快加入我们吧！ 三、工作地点及乘车方式： 武汉市东湖新技术开发区光谷软件园 A7 栋 9-14 楼 18 楼（有轨电车、公交车站：关山大道关南 小区）  武汉市东湖新技术开发区联想产业园南门 3 栋（公交站：高新四路光谷二路） ",宇轩网络,电子 通信 硬件,"民营企业
",500-2000人, 节日礼品 团队活动 薪资福利完善 空间无限大 饮料茶水间 环境高大上 有发展前景 高成长企业 轻松的工作环境 出国机会 ,湖北/武汉,https://www.shixiseng.com/intern/inn_q27glwlsebll?pcm=pc_SearchList
医学专业实习生, 你将收获 1. 知识：最前沿的技术，人工智能、大数据与医学的结合，通过大量医学文献阅读训练提升专业知识； 2. 眼界：团队中有生物医学博士、美国（TOP20）名校海归，直接指导开展工作。 3. 收入： 实习津贴150-240元/天 工作内容： 1. 为大数据、人工智能解决方案或产品提供医学专业支持，包括医学资料的查找、整理、归纳； 2. 负责对临床/文献等医学数据的挖掘及分析； 3. 负责对数据进行质量控制。  实习要求： 1. 学历/专业：临床医学、药学、生物技术、流行病学或相关专业，研究生在读及以上学历； 2. 英文文献阅读能力佳。 3. 可远程实习 ,火石创造,互联网 游戏 软件,"民营企业
",150-500人, 火石学堂 和优秀的人在一起 学习和创造是我们的信仰 成长伙伴 个性福利 弹性工作制 ,,https://www.shixiseng.com/intern/inn_qr3abax5nzij?pcm=pc_SearchList
药学专业实习生, 你将收获 1. 知识：最前沿的技术，人工智能、大数据与医学的结合，通过接触大量医学文献提升专业知识； 2. 眼界：团队中有生物医学博士、美国（TOP20）名校海归，直接指导开展工作。 3. 收入： 实习津贴150-240元/天 工作内容： 1. 为大数据、人工智能解决方案或产品提供医学专业支持，包括医学资料的查找、整理、归纳； 2. 负责对临床/文献等医学数据的挖掘及分析； 3. 负责对数据进行质量控制。 实习要求： 1. 学历/专业：临床医学、药学、生物技术或相关专业，研究生在读及以上学历； 2. 英文文献阅读能力佳。 可远程实习 ,火石创造,互联网 游戏 软件,"民营企业
",150-500人, 火石学堂 和优秀的人在一起 学习和创造是我们的信仰 成长伙伴 个性福利 弹性工作制 ,,https://www.shixiseng.com/intern/inn_u8lfytwhzmvd?pcm=pc_SearchList
数据科学实习生, 职位描述： •  从事传统机器学习、自然语言处理或者计算机视觉相关领域的研究和应用工作； •  负责将具体场景的问题进行抽象，转化为数据科学问题； 任职要求： 1.  硕士及以上学历，实习期间须为在校学生身份； 2.  熟悉python/R/BI，有较好编程基础，熟悉至少一种数据科学相关的工具/库，如TensorFlow，scikit-learn等； 3.  有扎实的应用数学基础和机器学习基础优先； 4. 有计算机视觉、图像、自然语言处理、推荐系统等研究或者应用经验优先，有大数据经验者优先； 5. 具有独立研究开放性问题的能力； 6. 每周3-5天，实习期3个月以上，可长期稳定实习者优先； 说明：该职位工作城市为北京、上海、广州、深圳 ,埃森哲,互联网 游戏 软件,"外资企业
",2000人以上, 世界五百强 卓越绩效 专业培训 精英多 完善晋升空间 商业医疗保险 最棒团队 ,全国,https://www.shixiseng.com/intern/inn_j34ozcntlsab?pcm=pc_SearchList
运维工程师-思特奇2020年校招, 岗位职责：1、参与产品/项目现场实施（上线，部署等）工作； 2、进行产品/项目技术咨询、故障及投诉的处理（问题定位和跟踪，bug修复等）； 3、参与自动化运维工具的编写及运营报告的整理与分析； 任职资格：1、正规全日制统招学历，学历学位学信网可查； 2、良好的学习能力和结构化系统思维能力； 3、良好的团队合作意识和工作责任心； 4、一定的创新思维和解决问题能力； 5、具备主动学习的意识和自我管理意识； 6、获得四、六级英语专业证书且在校成绩优秀； 模型算法方向的，学数学、西方哲学的小研究僧、小博士们，我们格外欢迎哟，不用担心不会编程，统统可以教！！！ ,思特奇,电子 通信 硬件,"民营企业
",2000人以上, 上市公司 转正机会 专业研发 车补餐补 ,成都,https://www.shixiseng.com/intern/inn_mkhiclg1vtda?pcm=pc_SearchList
