title,jobDescrib,companyName,companyIndustry,companyType,companyScal,companyTage,companyLocation,jobUrl
hr专员, 1、维护招聘渠道，并拓展新的招聘渠道，发布招聘信息，电话邀约有意向的求职者来公司面试； 2、完成日常招聘数据的统计及分析并及时将每日招聘量反馈给主管； 3、参加各种招聘会，收集并建立公司人才库 4、上级交办的其他事情。 岗位要求： 1、年龄19-25周岁，大专及以上学历； 2、人力资源相关专业以及有人事招聘工作经验优先； 3、热爱人事招聘工作，在人员招募方面有实际操作能力； 4、有强烈的责任感及敬业精神，能承受较大的工作压力。 5、具有优秀的书面、口头表达能力、极强的亲和力与服务意识，沟通领悟能力强； 6、具有一定学习能力和团队协作能力，能协同上级完成相应的招聘任务，并协同做好相应的培训工作。 【每周休一天，8:30-18:30】 ,纳杰人力,企业服务 咨询 ,"民营企业
",2000人以上 , ,武汉 ,https://www.shixiseng.com/intern/inn_ly696iddcaka?pcm=pc_SearchList
人事专员, 湖北纳杰人力资源有限公司 ，湖北50强企业，武汉最大人力资源公司，现招小伙伴了： 招聘专员（10名）待遇：6000-8000元/月 岗位职责： 1、维护招聘渠道，并拓展新的招聘渠道，发布招聘信息，电话邀约有意向的求职者来公司面试； 2、完成日常招聘数据的统计及分析并及时将每日招聘量反馈给主管； 3、参加各种招聘会，收集并建立公司人才库 4、上级交办的其他事情。 岗位要求： 1、年龄19-28岁，大专及以上学历（本科优先）； 2、人力资源相关专业以及有人事招聘工作经验优先； 3、热爱人事招聘工作，在人员招募方面有实际操作能力；  4、有强烈的责任感及敬业精神，能承受较大的工作压力。 5、具有优秀的书面、口头表达能力、极强的亲和力与服务意识，沟通领悟能力强； 6、具有一定学习能力和团队协作能力，能协同上级完成相应的招聘任务，并协同做好相应的培训工作。 薪资：6000+提成+绩效奖金 晋升发展：招聘专员——招聘主管——项目经理——项目总监 备注：2—3月晋升主管       职业发展HR、猎头等人力资源高端岗位 ,纳杰人力,企业服务 咨询 ,"民营企业
",2000人以上 , ,武汉 ,https://www.shixiseng.com/intern/inn_5zrjckzpbvsv?pcm=pc_SearchList
英语远程录屏, 【岗位职责】根据提供资料进行整理，再进行录屏（不需要露脸，只录声音）。 【任职要求】研究生、保研生、已确认考上研的本科生，最好英语专业或四六级成绩优秀。 【待遇】提供实习证明；按照任务（按照一章、一套试题等工作量），检查合格即付报酬。 ,全才京,教育 培训 ,"民营企业
",150-500人 , ,武汉 ,https://www.shixiseng.com/intern/inn_i0eufuleg1oe?pcm=pc_SearchList
招聘专员, 湖北纳杰人力资源有限公司 ，湖北50强企业，武汉最大人力资源公司，现招小伙伴了： 招聘专员（10名）待遇：6000-8000元/月 岗位职责： 1、维护招聘渠道，并拓展新的招聘渠道，发布招聘信息，电话邀约有意向的求职者来公司面试； 2、完成日常招聘数据的统计及分析并及时将每日招聘量反馈给主管； 3、参加各种招聘会，收集并建立公司人才库 4、上级交办的其他事情。 岗位要求： 1、年龄19-28岁，大专及以上学历（本科优先）； 2、人力资源相关专业以及有人事招聘工作经验优先； 3、热爱人事招聘工作，在人员招募方面有实际操作能力；  4、有强烈的责任感及敬业精神，能承受较大的工作压力。 5、具有优秀的书面、口头表达能力、极强的亲和力与服务意识，沟通领悟能力强； 6、具有一定学习能力和团队协作能力，能协同上级完成相应的招聘任务，并协同做好相应的培训工作。 薪资：6000+提成+绩效奖金 晋升发展：招聘专员——招聘主管——项目经理——项目总监 备注：2—3月晋升主管       职业发展HR、猎头等人力资源高端岗位    ,纳杰人力,企业服务 咨询 ,"民营企业
",2000人以上 , ,武汉 ,https://www.shixiseng.com/intern/inn_h51swzy71sb9?pcm=pc_SearchList
税务专业远程录屏, 圣才电子书公司，由于业务需要，全国招聘实习（不坐班），按照任务付报酬！     【岗位要求】研究生、保研生、已确认考上研的本科生，税务专业，本硕专业一致，成绩优秀。     【工作内容】根据提供的考点手册进行资料整理，整理后进行录屏（只需录声音不需要露脸），对考点、题目进行讲解。     【工作报酬】按照任务（按照一章、一套试题等工作量）     【公司福利】提供实习证明 ,全才京,教育 培训 ,"民营企业
",150-500人 , ,武汉 ,https://www.shixiseng.com/intern/inn_gdjdu8u7fm62?pcm=pc_SearchList
人力资源实习生, 【岗位职责】： 1、通过现场，网络等渠道筛选求职者简历，电话邀约面试，跟踪和回访后期的工作情况 【任职资格】： 1、年龄19-29岁，男女不限，大专及大专以上学历，口齿清晰，普通话流利，语音富有感染力； 2、热爱招聘工作，有服务意思，爱岗敬业，有上进心，责任意识强 3、性格坚韧，思维敏捷，具备良好的应变能力和承压能力； 4、有敏锐的市场洞察力，有强烈的事业心、责任心和积极的工作态度，有相关电话销售工作经验者优先。 【工作时间】：8:30-12:00 14:00-18:30 单休 ,纳杰人力,企业服务 咨询 ,"民营企业
",2000人以上 , ,武汉 ,https://www.shixiseng.com/intern/inn_wp2vquqovg4i?pcm=pc_SearchList
食品专业远程编辑实习, 圣才电子书公司，由于业务需要，全国招聘实习（不坐班），按照任务付报酬！     【岗位要求】研究生、保研生、已确认考上研的本科生，本硕专业一致。     【工作内容】整理、编辑及解答考研考证相关的教辅资料（整理笔记、解答试题等）。     【工作报酬】按照任务（按照一章、一套试题等工作量）     【公司福利】提供实习证明 ,全才京,教育 培训 ,"民营企业
",150-500人 , ,武汉 ,https://www.shixiseng.com/intern/inn_vo4p6sgfe8x4?pcm=pc_SearchList
hr实习生, 湖北纳杰人力资源有限公司 ，湖北50强企业，武汉最大人力资源公司，现招小伙伴了： 招聘专员（10名）待遇：6000-8000元/月 岗位职责： 1、维护招聘渠道，并拓展新的招聘渠道，发布招聘信息，电话邀约有意向的求职者来公司面试； 2、完成日常招聘数据的统计及分析并及时将每日招聘量反馈给主管； 3、参加各种招聘会，收集并建立公司人才库 4、上级交办的其他事情。 岗位要求： 1、年龄19-28岁，大专及以上学历（本科优先）； 2、人力资源相关专业以及有人事招聘工作经验优先； 3、热爱人事招聘工作，在人员招募方面有实际操作能力；  4、有强烈的责任感及敬业精神，能承受较大的工作压力。 5、具有优秀的书面、口头表达能力、极强的亲和力与服务意识，沟通领悟能力强； 6、具有一定学习能力和团队协作能力，能协同上级完成相应的招聘任务，并协同做好相应的培训工作。 薪资：6000+提成+绩效奖金 晋升发展：招聘专员——招聘主管——项目经理——项目总监 备注：2—3月晋升主管       职业发展HR、猎头等人力资源高端岗位 ,纳杰人力,企业服务 咨询 ,"民营企业
",2000人以上 , ,武汉 ,https://www.shixiseng.com/intern/inn_rrupcwn8mpmu?pcm=pc_SearchList
企业文化专员实习生, 湖北纳杰人力资源有限公司 ，湖北50强企业，武汉最大人力资源公司，现招小伙伴了： 招聘专员（10名）待遇：6000-8000元/月 岗位职责： 1、维护招聘渠道，并拓展新的招聘渠道，发布招聘信息，电话邀约有意向的求职者来公司面试； 2、完成日常招聘数据的统计及分析并及时将每日招聘量反馈给主管； 3、参加各种招聘会，收集并建立公司人才库 4、上级交办的其他事情。 岗位要求： 1、年龄19-28岁，大专及以上学历（本科优先）； 2、人力资源相关专业以及有人事招聘工作经验优先； 3、热爱人事招聘工作，在人员招募方面有实际操作能力；  4、有强烈的责任感及敬业精神，能承受较大的工作压力。 5、具有优秀的书面、口头表达能力、极强的亲和力与服务意识，沟通领悟能力强； 6、具有一定学习能力和团队协作能力，能协同上级完成相应的招聘任务，并协同做好相应的培训工作。 薪资：6000+提成+绩效奖金 晋升发展：招聘专员——招聘主管——项目经理——项目总监 备注：2—3月晋升主管       职业发展HR、猎头等人力资源高端岗位    ,纳杰人力,企业服务 咨询 ,"民营企业
",2000人以上 , ,武汉 ,https://www.shixiseng.com/intern/inn_qigxy6h0xeby?pcm=pc_SearchList
银行招聘考试远程录屏, 圣才电子书公司，由于业务需要，全国招聘实习（不坐班），按照任务付报酬！     【岗位要求】研究生、保研生、已确认考上研的本科生。     【工作内容】根据提供的考点手册进行资料整理，整理后进行录屏（只需录声音不需要露脸），对考点、题目进行讲解。     【工作报酬】按照任务（按照一章、一套试题等工作量）     【公司福利】提供实习证明 ,全才京,教育 培训 ,"民营企业
",150-500人 , ,武汉 ,https://www.shixiseng.com/intern/inn_qq7esmhbveo2?pcm=pc_SearchList
新闻学传播学专业远程录屏, 圣才电子书公司，由于业务需要，全国招聘实习（不坐班），按照任务付报酬！     【岗位要求】研究生、保研生、已确认考上研的本科生，新闻学传播学专业，本硕专业一致，成绩优秀。     【工作内容】根据提供的考点手册进行资料整理，整理后进行录屏（只需录声音不需要露脸），对考点、题目进行讲解。     【工作报酬】按照任务（按照一章、一套试题等工作量）     【公司福利】提供实习证明 ,全才京,教育 培训 ,"民营企业
",150-500人 , ,武汉 ,https://www.shixiseng.com/intern/inn_3e0ixavdkydp?pcm=pc_SearchList
管理学经典教材远程录屏, 圣才电子书公司，由于业务需要，全国招聘实习（不坐班），按照任务付报酬！     【岗位要求】博士，本硕博专业一致，有授课经验优先，成绩优秀。     【工作内容】根据提供的考点手册进行资料整理，整理后进行录屏（只需录声音不需要露脸），对考点、题目进行讲解。     【工作报酬】按照任务（按照一章、一套试题等工作量）     【公司福利】提供实习证明 ,全才京,教育 培训 ,"民营企业
",150-500人 , ,武汉 ,https://www.shixiseng.com/intern/inn_qapbdliu2ltx?pcm=pc_SearchList
